id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1490716340725993472	1490665636464316424	2022-02-07 21:27:26 IST	2022-02-07	21:27:26	+0530	226087776	redbullracing	Red Bull Racing		@Colton_Bryan13 Red Bull Racing Repeats 🔁👀	en	[]	[]	[]	1	1	8	[]	[]	https://twitter.com/redbullracing/status/1490716340725993472	False		0								[{'screen_name': 'Colton_Bryan13', 'name': 'Colton Bryan', 'id': '1489689163184197632'}]				
1490665636464316424	1490665636464316424	2022-02-07 18:05:57 IST	2022-02-07	18:05:57	+0530	226087776	redbullracing	Red Bull Racing		Finishing touches 😉 It's 𝗖𝗮𝗿 𝗟𝗮𝘂𝗻𝗰𝗵 week 🙌 #RB18  https://t.co/ooCmyZTuS0	en	[]	[]	['https://pbs.twimg.com/media/FK_njcXWQAEVQ3o.jpg']	193	723	16969	['rb18']	[]	https://twitter.com/redbullracing/status/1490665636464316424	False		1	https://pbs.twimg.com/media/FK_njcXWQAEVQ3o.jpg							[]				
1490333207006310400	1490333207006310400	2022-02-06 20:05:00 IST	2022-02-06	20:05:00	+0530	226087776	redbullracing	Red Bull Racing		A first glimpse of the #️⃣1️⃣ #F1  https://t.co/4btNtAhFUQ	en	[]	[]	['https://pbs.twimg.com/media/FKwv6UEXoAI7FWP.jpg']	283	775	17872	['f1']	[]	https://twitter.com/redbullracing/status/1490333207006310400	False		1	https://pbs.twimg.com/media/FKwv6UEXoAI7FWP.jpg							[]				
1489937851915640842	1489937851915640842	2022-02-05 17:54:00 IST	2022-02-05	17:54:00	+0530	226087776	redbullracing	Red Bull Racing		RB1 ⇢ RB16B ⏩ The evolution of an #F1 car 👀  https://t.co/aRSzt0uHY9	en	[]	[]	['https://pbs.twimg.com/media/FKwvHboWQAkOO4x.jpg', 'https://pbs.twimg.com/media/FKwvIyAWYAIILW-.jpg', 'https://pbs.twimg.com/media/FKwvJq0XwAI_9AW.jpg', 'https://pbs.twimg.com/media/FKwvKkuXIAM2fAx.jpg']	96	933	14625	['f1']	[]	https://twitter.com/redbullracing/status/1489937851915640842	False		1	https://pbs.twimg.com/media/FKwvHboWQAkOO4x.jpg							[]				
1489654736341114883	1489654736341114883	2022-02-04 23:09:00 IST	2022-02-04	23:09:00	+0530	226087776	redbullracing	Red Bull Racing		Tucking in ready for the weekend 🤘  https://t.co/QL2SVfS0HZ	en	[]	[]	['https://pbs.twimg.com/media/FKwzQDwXIAUcDT3.jpg']	49	533	12428	[]	[]	https://twitter.com/redbullracing/status/1489654736341114883	False		1	https://pbs.twimg.com/media/FKwzQDwXIAUcDT3.jpg							[]				
1489606330180640770	1489606330180640770	2022-02-04 19:56:39 IST	2022-02-04	19:56:39	+0530	226087776	redbullracing	Red Bull Racing		Get your skates on, RB8 ⛸❄️  https://t.co/fNJfaCtUWQ	en	[]	[]	[]	118	1450	16150	[]	[]	https://twitter.com/redbullracing/status/1489606330180640770	False		1	https://pbs.twimg.com/amplify_video_thumb/1489600700124385282/img/TyAz2iKGqZh942Tw.jpg							[]				
1489569022924533765	1489564675142520836	2022-02-04 17:28:24 IST	2022-02-04	17:28:24	+0530	226087776	redbullracing	Red Bull Racing		@tzunoda Thank you! We sure will 🙌	en	[]	[]	[]	1	0	8	[]	[]	https://twitter.com/redbullracing/status/1489569022924533765	False		0								[{'screen_name': 'tzunoda', 'name': 'Janvi', 'id': '1373866656695390212'}]				
1489568889696661508	1489564675142520836	2022-02-04 17:27:52 IST	2022-02-04	17:27:52	+0530	226087776	redbullracing	Red Bull Racing		@ourcheco ✋ days to go 🔜	en	[]	[]	[]	0	2	37	[]	[]	https://twitter.com/redbullracing/status/1489568889696661508	False		0								[{'screen_name': 'ourcheco', 'name': 'ana¹¹', 'id': '1349741917702119426'}]				
1489568812416606213	1489564675142520836	2022-02-04 17:27:34 IST	2022-02-04	17:27:34	+0530	226087776	redbullracing	Red Bull Racing		@By_de_Hand A number that we’ve missed 🥇	en	[]	[]	[]	2	1	6	[]	[]	https://twitter.com/redbullracing/status/1489568812416606213	False		0								[{'screen_name': 'By_de_Hand', 'name': 'Bijdehand', 'id': '277504757'}]				
1489568726341009410	1489564675142520836	2022-02-04 17:27:13 IST	2022-02-04	17:27:13	+0530	226087776	redbullracing	Red Bull Racing		@IsandreaGarcia ⭐️🤩	und	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/redbullracing/status/1489568726341009410	False		0								[{'screen_name': 'IsandreaGarcia', 'name': 'Isa 🏎', 'id': '188561546'}]				
1489568651174989829	1489564675142520836	2022-02-04 17:26:55 IST	2022-02-04	17:26:55	+0530	226087776	redbullracing	Red Bull Racing		@BHannoufi We’ve got the date saved! 😉	en	[]	[]	[]	2	0	8	[]	[]	https://twitter.com/redbullracing/status/1489568651174989829	False		0								[{'screen_name': 'BHannoufi', 'name': 'Bilal El Hannoufi', 'id': '727873165121171456'}]				
1489568575182487562	1489564675142520836	2022-02-04 17:26:37 IST	2022-02-04	17:26:37	+0530	226087776	redbullracing	Red Bull Racing		@Valerie_RBR Bring on next week 👊	en	[]	[]	[]	2	0	1	[]	[]	https://twitter.com/redbullracing/status/1489568575182487562	False		0								[{'screen_name': 'Valerie_RBR', 'name': 'Valerie', 'id': '1481249309077213189'}]				
1489568443800207361	1489564675142520836	2022-02-04 17:26:06 IST	2022-02-04	17:26:06	+0530	226087776	redbullracing	Red Bull Racing		@checciardo 💪	und	[]	[]	[]	0	0	27	[]	[]	https://twitter.com/redbullracing/status/1489568443800207361	False		0								[{'screen_name': 'checciardo', 'name': 'Charley☀️Checoposting☀️', 'id': '1328977886645202944'}]				
1489564675142520836	1489564675142520836	2022-02-04 17:11:07 IST	2022-02-04	17:11:07	+0530	226087776	redbullracing	Red Bull Racing		Happy Friday, everyone! 😄❄️  https://t.co/dQNeJ3XPnK	en	[]	[]	['https://pbs.twimg.com/media/FKv7c9GXIAUdOJp.jpg']	102	493	13531	[]	[]	https://twitter.com/redbullracing/status/1489564675142520836	False		1	https://pbs.twimg.com/media/FKv7c9GXIAUdOJp.jpg							[]				
1489342934327578624	1489342934327578624	2022-02-04 02:30:00 IST	2022-02-04	02:30:00	+0530	226087776	redbullracing	Red Bull Racing		Congratulations @Max33Verstappen on your @LaureusSport World Sportsman of the Year nomination 👏🏆  https://t.co/dhqJY49RUG	en	[{'screen_name': 'max33verstappen', 'name': 'max verstappen', 'id': '556260847'}, {'screen_name': 'laureussport', 'name': 'laureus', 'id': '26264871'}]	[]	['https://pbs.twimg.com/media/FKsFkyeX0AEULAw.jpg']	209	697	10643	[]	[]	https://twitter.com/redbullracing/status/1489342934327578624	False		1	https://pbs.twimg.com/media/FKsFkyeX0AEULAw.jpg							[]				
1489298137055473666	1489298137055473666	2022-02-03 23:32:00 IST	2022-02-03	23:32:00	+0530	226087776	redbullracing	Red Bull Racing		February is so boring 🙃 Hold my Red Bull ❄️  https://t.co/2F1PoBySta	en	[]	[]	['https://pbs.twimg.com/media/FKsFWeMXMAAq27P.jpg']	107	941	23453	[]	[]	https://twitter.com/redbullracing/status/1489298137055473666	False		1	https://pbs.twimg.com/media/FKsFWeMXMAAq27P.jpg							[]				
1489272719250272261	1489272719250272261	2022-02-03 21:51:00 IST	2022-02-03	21:51:00	+0530	226087776	redbullracing	Red Bull Racing		It always helps to break the ice when meeting someone for the first time... 😉❄️	en	[]	[]	[]	50	621	8344	[]	[]	https://twitter.com/redbullracing/status/1489272719250272261	False		0								[]				
1489254320117714951	1489254320117714951	2022-02-03 20:37:53 IST	2022-02-03	20:37:53	+0530	226087776	redbullracing	Red Bull Racing		Some sub-zero content for your timeline 🥶🧊  https://t.co/4daC0xZQUT	en	[]	[]	[]	55	587	6477	[]	[]	https://twitter.com/redbullracing/status/1489254320117714951	False		1	https://pbs.twimg.com/media/FKrkun9VgAMSCIL.jpg							[]				
1489210348846690304	1489210348846690304	2022-02-03 17:43:10 IST	2022-02-03	17:43:10	+0530	226087776	redbullracing	Red Bull Racing		Breaking the ice, but make it Red Bull 😉❄️  https://t.co/wOPLdykW9z	en	[]	[]	[]	41	523	6966	[]	[]	https://twitter.com/redbullracing/status/1489210348846690304	False		1	https://pbs.twimg.com/media/FKq9kU_XIAE3QMS.jpg							[]				
1489194764679495686	1489194764679495686	2022-02-03 16:41:14 IST	2022-02-03	16:41:14	+0530	226087776	redbullracing	Red Bull Racing		Finding traction for a frozen full send ❄️ @Pirelli 🤘  https://t.co/wX0Utj2s4s	en	[{'screen_name': 'pirelli', 'name': 'pirelli', 'id': '167321831'}]	[]	['https://pbs.twimg.com/media/FKqnIlqXMAEflHq.jpg', 'https://pbs.twimg.com/media/FKqnKz6XEAY9v_g.jpg', 'https://pbs.twimg.com/media/FKqnPzxXsAMns26.jpg']	37	541	8583	[]	[]	https://twitter.com/redbullracing/status/1489194764679495686	False		1	https://pbs.twimg.com/media/FKqnIlqXMAEflHq.jpg							[]				
1489181363085398018	1489161745742450693	2022-02-03 15:47:59 IST	2022-02-03	15:47:59	+0530	226087776	redbullracing	Red Bull Racing		@BapposLoL @TAGHeuer 🎁🔜	und	[]	[]	[]	0	0	12	[]	[]	https://twitter.com/redbullracing/status/1489181363085398018	False		0								[{'screen_name': 'BapposLoL', 'name': 'Bappos', 'id': '2563602804'}, {'screen_name': 'TAGHeuer', 'name': 'TAG Heuer', 'id': '92245322'}]				
1489181308278525953	1489161745742450693	2022-02-03 15:47:46 IST	2022-02-03	15:47:46	+0530	226087776	redbullracing	Red Bull Racing		@SuchAnEvilPlace @TAGHeuer Blocking out our whole day 📆  https://t.co/ASVT0EUjFw	en	[]	[]	['https://pbs.twimg.com/media/FKqigaHX0AEmGBa.jpg']	2	8	121	[]	[]	https://twitter.com/redbullracing/status/1489181308278525953	False		1	https://pbs.twimg.com/media/FKqigaHX0AEmGBa.jpg							[{'screen_name': 'SuchAnEvilPlace', 'name': 'rosalie | ﾒ𝟶 | F1', 'id': '1306978012186005504'}, {'screen_name': 'TAGHeuer', 'name': 'TAG Heuer', 'id': '92245322'}]				
1489180756966617091	1489161745742450693	2022-02-03 15:45:34 IST	2022-02-03	15:45:34	+0530	226087776	redbullracing	Red Bull Racing		@btswilliam1 @TAGHeuer 2022 starts right now! 💪	en	[]	[]	[]	1	0	12	[]	[]	https://twitter.com/redbullracing/status/1489180756966617091	False		0								[{'screen_name': 'btswilliam1', 'name': 'betungura william', 'id': '2784155377'}, {'screen_name': 'TAGHeuer', 'name': 'TAG Heuer', 'id': '92245322'}]				
1489180692323966979	1489161745742450693	2022-02-03 15:45:19 IST	2022-02-03	15:45:19	+0530	226087776	redbullracing	Red Bull Racing		@formulashanky @TAGHeuer Roll on 9th February 🙌	en	[]	[]	[]	0	1	32	[]	[]	https://twitter.com/redbullracing/status/1489180692323966979	False		0								[{'screen_name': 'formulashanky', 'name': 'Shanky³³ | MV1🏆🦁🧡', 'id': '1343504667821572096'}, {'screen_name': 'TAGHeuer', 'name': 'TAG Heuer', 'id': '92245322'}]				
1489180540817264640	1489161745742450693	2022-02-03 15:44:43 IST	2022-02-03	15:44:43	+0530	226087776	redbullracing	Red Bull Racing		@simplylovely33 @TAGHeuer Neither can we! Just a few more days to wait ⏰	en	[]	[]	[]	0	3	70	[]	[]	https://twitter.com/redbullracing/status/1489180540817264640	False		0								[{'screen_name': 'simplylovely33', 'name': 'bianca³³ MAX VERSTAPPEN WORLD CHAMPION', 'id': '1433135012375941133'}, {'screen_name': 'TAGHeuer', 'name': 'TAG Heuer', 'id': '92245322'}]				
1489180369639415810	1489161745742450693	2022-02-03 15:44:02 IST	2022-02-03	15:44:02	+0530	226087776	redbullracing	Red Bull Racing		@checciardo @TAGHeuer Wake up it’s a beautiful morning… to reveal the RB18 launch date 🙌	en	[]	[]	[]	7	10	430	[]	[]	https://twitter.com/redbullracing/status/1489180369639415810	False		0								[{'screen_name': 'checciardo', 'name': 'Charley☀️Checoposting☀️', 'id': '1328977886645202944'}, {'screen_name': 'TAGHeuer', 'name': 'TAG Heuer', 'id': '92245322'}]				
1489161745742450693	1489161745742450693	2022-02-03 14:30:02 IST	2022-02-03	14:30:02	+0530	226087776	redbullracing	Red Bull Racing		The countdown begins ⏱ #RB18 coming 🔜  👊 @TAGHeuer  https://t.co/u2udXo064h	en	[{'screen_name': 'tagheuer', 'name': 'tag heuer', 'id': '92245322'}]	[]	[]	496	3598	23327	['rb18']	[]	https://twitter.com/redbullracing/status/1489161745742450693	False		1	https://pbs.twimg.com/amplify_video_thumb/1489159703473135620/img/btDNUi10SfF9ZkqS.jpg							[]				
1488861627592105986	1488861627592105986	2022-02-02 18:37:28 IST	2022-02-02	18:37:28	+0530	226087776	redbullracing	Red Bull Racing		Chance of rain: 100% 🌧  https://t.co/7wgPHCMPKP	en	[]	[]	['https://pbs.twimg.com/media/FKl_riJXsAAGuaa.jpg']	99	642	17556	[]	[]	https://twitter.com/redbullracing/status/1488861627592105986	False		1	https://pbs.twimg.com/media/FKl_riJXsAAGuaa.jpg							[]				
1488809973777895436	1488809973777895436	2022-02-02 15:12:13 IST	2022-02-02	15:12:13	+0530	226087776	redbullracing	Red Bull Racing		RT @redbull: we're ready, are you? 🏆  cc: @redbullmotors / @redbullracing  https://t.co/f6Zsye130x	en	[{'screen_name': 'redbull', 'name': 'red bull', 'id': '17540485'}, {'screen_name': 'redbullmotors', 'name': 'red bull motorsports', 'id': '1174486086'}, {'screen_name': 'redbullracing', 'name': 'red bull racing', 'id': '226087776'}]	[]	[]	0	572	0	[]	[]	https://twitter.com/redbullracing/status/1488809973777895436	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1488809112800538626/pu/img/9SUvbxwFhcBnglZS.jpg							[]				
1488522076113805317	1488522076113805317	2022-02-01 20:08:13 IST	2022-02-01	20:08:13	+0530	226087776	redbullracing	Red Bull Racing		Full send into an exciting February 💪 Let's go 👊  https://t.co/qEpZgnnMCo	en	[]	[]	['https://pbs.twimg.com/media/FKhK6SkXEAM5-7s.jpg']	98	371	9273	[]	[]	https://twitter.com/redbullracing/status/1488522076113805317	False		1	https://pbs.twimg.com/media/FKhK6SkXEAM5-7s.jpg							[]				
1488445028779368452	1488445028779368452	2022-02-01 15:02:03 IST	2022-02-01	15:02:03	+0530	226087776	redbullracing	Red Bull Racing		2021 👉The Year of the Bull 🏁 It certainly was 😉 #LunarNewYear  https://t.co/8wh59N48dL	en	[]	[]	['https://pbs.twimg.com/media/FKgCsqcWQAQAk9z.jpg']	67	223	5095	['lunarnewyear']	[]	https://twitter.com/redbullracing/status/1488445028779368452	False		1	https://pbs.twimg.com/media/FKgCsqcWQAQAk9z.jpg							[]				
1488223556290887682	1488223556290887682	2022-02-01 00:22:00 IST	2022-02-01	00:22:00	+0530	226087776	redbullracing	Red Bull Racing		Just you, the RB7 and the open road 😎  ⏪ USA Road Trip, 2018  https://t.co/65AcrChpuL	en	[]	[]	[]	90	663	8602	[]	[]	https://twitter.com/redbullracing/status/1488223556290887682	False		1	https://pbs.twimg.com/amplify_video_thumb/1488179125370204161/img/TLrSrJ0nZVHEH7T5.jpg							[]				
1488171728555626499	1488171728555626499	2022-01-31 20:56:03 IST	2022-01-31	20:56:03	+0530	226087776	redbullracing	Red Bull Racing		Garage furniture 🪑 We've gone for a scrubbed set of seats 😉 #F1  https://t.co/7H9rV6qGtp	en	[]	[]	['https://pbs.twimg.com/media/FKcK27TX0Awsxts.jpg']	55	176	5711	['f1']	[]	https://twitter.com/redbullracing/status/1488171728555626499	False		1	https://pbs.twimg.com/media/FKcK27TX0Awsxts.jpg							[]				
1488112234639339525	1488104550905098241	2022-01-31 16:59:39 IST	2022-01-31	16:59:39	+0530	226087776	redbullracing	Red Bull Racing		@MegaVSPrimus @vladimirrys @Max33Verstappen @SChecoPerez 💪	und	[]	[]	[]	0	0	2	[]	[]	https://twitter.com/redbullracing/status/1488112234639339525	False		0								[{'screen_name': 'MegaVSPrimus', 'name': 'Kieran/Mega/Serjoe', 'id': '2979506661'}, {'screen_name': 'vladimirrys', 'name': 'Vladimir Rys', 'id': '24856699'}, {'screen_name': 'Max33Verstappen', 'name': 'Max Verstappen', 'id': '556260847'}, {'screen_name': 'SChecoPerez', 'name': 'Sergio Pérez', 'id': '78502161'}]				
1488112198727647233	1488104550905098241	2022-01-31 16:59:30 IST	2022-01-31	16:59:30	+0530	226087776	redbullracing	Red Bull Racing		@checciardo @vladimirrys @Max33Verstappen @SChecoPerez And you! It’s another busy one here on campus! 🙌	en	[]	[]	[]	2	1	53	[]	[]	https://twitter.com/redbullracing/status/1488112198727647233	False		0								[{'screen_name': 'checciardo', 'name': 'Charley☀️Checoposting☀️', 'id': '1328977886645202944'}, {'screen_name': 'vladimirrys', 'name': 'Vladimir Rys', 'id': '24856699'}, {'screen_name': 'Max33Verstappen', 'name': 'Max Verstappen', 'id': '556260847'}, {'screen_name': 'SChecoPerez', 'name': 'Sergio Pérez', 'id': '78502161'}]				
1488112111272312834	1488104550905098241	2022-01-31 16:59:09 IST	2022-01-31	16:59:09	+0530	226087776	redbullracing	Red Bull Racing		@angelwspeak @vladimirrys @Max33Verstappen @SChecoPerez The perfect picture for a Monday morning doesn’t exis—	en	[]	[]	[]	2	0	10	[]	[]	https://twitter.com/redbullracing/status/1488112111272312834	False		0								[{'screen_name': 'angelwspeak', 'name': 'dani 🏁', 'id': '1343231096452997120'}, {'screen_name': 'vladimirrys', 'name': 'Vladimir Rys', 'id': '24856699'}, {'screen_name': 'Max33Verstappen', 'name': 'Max Verstappen', 'id': '556260847'}, {'screen_name': 'SChecoPerez', 'name': 'Sergio Pérez', 'id': '78502161'}]				
1488104550905098241	1488104550905098241	2022-01-31 16:29:07 IST	2022-01-31	16:29:07	+0530	226087776	redbullracing	Red Bull Racing		Monday mood 😄 All smiles for a brand new week 💪  https://t.co/oBXn8PV51l	en	[]	[]	['https://pbs.twimg.com/media/FKbNzNYX0AA5XA9.jpg']	90	409	10172	[]	[]	https://twitter.com/redbullracing/status/1488104550905098241	False		1	https://pbs.twimg.com/media/FKbNzNYX0AA5XA9.jpg							[]				
1487811088133488641	1487811088133488641	2022-01-30 21:03:00 IST	2022-01-30	21:03:00	+0530	226087776	redbullracing	Red Bull Racing		Sunday drives don't get much better 🇲🇨 @Max33Verstappen owned the streets of Monaco last year 🏆  https://t.co/XovawosfIy	en	[{'screen_name': 'max33verstappen', 'name': 'max verstappen', 'id': '556260847'}]	[]	[]	81	262	4299	[]	[]	https://twitter.com/redbullracing/status/1487811088133488641	False		1	https://pbs.twimg.com/media/FKNOc8GXEAIj4bU.jpg							[]				
1487751696587624448	1487751696587624448	2022-01-30 17:07:00 IST	2022-01-30	17:07:00	+0530	226087776	redbullracing	Red Bull Racing		2021 🏁 2022 ⏭ Here are ✋ things to get you excited for the new #F1 season 🙌	en	[]	[]	[]	64	158	3938	['f1']	[]	https://twitter.com/redbullracing/status/1487751696587624448	False		0								[]				
1487432342339739653	1487432342339739653	2022-01-29 19:58:00 IST	2022-01-29	19:58:00	+0530	226087776	redbullracing	Red Bull Racing		ICYMI: It's all change for #F1 in 2022 🔁 We look at what is different👇	en	[]	[]	[]	80	221	5092	['f1']	[]	https://twitter.com/redbullracing/status/1487432342339739653	False		0								[]				
1487373957619761156	1487373957619761156	2022-01-29 16:06:00 IST	2022-01-29	16:06:00	+0530	226087776	redbullracing	Red Bull Racing		Baby it's (still) cold outside 🥶🏠  https://t.co/efH0Fky4mX	en	[]	[]	['https://pbs.twimg.com/media/FKNILYgWQAMmYko.jpg']	56	641	15021	[]	[]	https://twitter.com/redbullracing/status/1487373957619761156	False		1	https://pbs.twimg.com/media/FKNILYgWQAMmYko.jpg							[]				
1487135637375373313	1487135637375373313	2022-01-29 00:19:00 IST	2022-01-29	00:19:00	+0530	226087776	redbullracing	Red Bull Racing		Which way to the weekend? 😄💪 #FridayFeeling  https://t.co/Ejq30t31x0	en	[]	[]	['https://pbs.twimg.com/media/FKNQVLxXMAMfafC.jpg']	99	259	8267	['fridayfeeling']	[]	https://twitter.com/redbullracing/status/1487135637375373313	False		1	https://pbs.twimg.com/media/FKNQVLxXMAMfafC.jpg							[]				
1487088577364340741	1487088577364340741	2022-01-28 21:12:00 IST	2022-01-28	21:12:00	+0530	226087776	redbullracing	Red Bull Racing		Over to our new Chief Enginner and Head of Sweets for the #FeelGoodFriday content 🔧🍬  https://t.co/9zXiXiSbFn	en	[]	[]	[]	50	273	3864	['feelgoodfriday']	[]	https://twitter.com/redbullracing/status/1487088577364340741	False		1	https://pbs.twimg.com/media/FKMDOsvXMAQ6YE2.jpg							[]				
1487038245754085383	1487038245754085383	2022-01-28 17:52:00 IST	2022-01-28	17:52:00	+0530	226087776	redbullracing	Red Bull Racing		⚠️ This is a reminder that we go racing in 5️⃣0️⃣ days 🙌  https://t.co/DLDftxlhSW	en	[]	[]	['https://pbs.twimg.com/media/FKL_9CAXwAUEooh.jpg']	192	1003	17560	[]	[]	https://twitter.com/redbullracing/status/1487038245754085383	False		1	https://pbs.twimg.com/media/FKL_9CAXwAUEooh.jpg							[]				
1487010232689737730	1487010232689737730	2022-01-28 16:00:41 IST	2022-01-28	16:00:41	+0530	226087776	redbullracing	Red Bull Racing		𝗧𝗵𝗲 𝗧𝘆𝗿𝗲 𝗪𝗵𝗶𝘀𝗽𝗲𝗿𝗲𝗿 in action 😉 Happy 150th anniversary @Pirelli 👏  https://t.co/uqjm8eY0eg	en	[{'screen_name': 'pirelli', 'name': 'pirelli', 'id': '167321831'}]	[]	['https://pbs.twimg.com/media/FKLoGtTX0AEyeBi.jpg']	43	359	8346	[]	[]	https://twitter.com/redbullracing/status/1487010232689737730	False		1	https://pbs.twimg.com/media/FKLoGtTX0AEyeBi.jpg							[]				
1486777024584638467	1486777024584638467	2022-01-28 00:34:00 IST	2022-01-28	00:34:00	+0530	226087776	redbullracing	Red Bull Racing		See you in September, @F1NightRace ✨ #SingaporeGP 🇸🇬  https://t.co/FwM5HIbaF7	en	[{'screen_name': 'f1nightrace', 'name': 'singaporegp', 'id': '104094630'}]	[]	['https://pbs.twimg.com/media/FKIB6n9WQAYkqzg.jpg', 'https://pbs.twimg.com/media/FKIB8VHXIA4XJJY.jpg', 'https://pbs.twimg.com/media/FKIB9cfXwAQB0Er.jpg']	38	275	6062	['singaporegp']	[]	https://twitter.com/redbullracing/status/1486777024584638467	False		1	https://pbs.twimg.com/media/FKIB6n9WQAYkqzg.jpg							[]				
1486737793631997958	1486737793631997958	2022-01-27 21:58:06 IST	2022-01-27	21:58:06	+0530	226087776	redbullracing	Red Bull Racing		Just a standard Thursday at the race track 😅 #F1  https://t.co/AIAMMN5Uvq	en	[]	[]	[]	27	204	3056	['f1']	[]	https://twitter.com/redbullracing/status/1486737793631997958	False		1	https://pbs.twimg.com/media/FKHz75IXEAM739F.jpg							[]				
